page_index,list_offset,user,date,title,Reviews,,url
5,50,,,,"Rohan T
 New Delhi, India51 contributions
 0
 Just OK
 Dec 2020
 I would have rated this place very good a few weeks ago but am forced to revise my assessment. Having been a regular visitor, I used to really enjoy the place, but unfortunately since the Fab Cafe has opened, the vehicular traffic (on the peripheral road) has shot up tremendously. It has become difficult to walk on that road because of vehicles zipping up and down for the cafe. Not only is it adding to the pollution inside the park, it is also dangerous to walkers and pets alike. Many people have been driving fast on that narrow road without check. Honking is also endemic. The presence of vehicles is actually ruining the atmosphere. The administrators should ensure that parking of vehicles is restricted to the parking lot at the entrance.
 Written 8 December 2020
 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.
 Ratish N
 Dear Rohan T, thank you for your comments. True that with a significant ncrease in visitor numbers from 2019, there are also greater number of vehicles. However, the peripheral road has parking for 250 cars and is busy only on weekends. There are speed breakers after every 100 m. We woukd encourage visitors to walk on the scenic pathways within the gardens rather on the road. There are several kilometres of walkways. Please remember that the peripheral road was built segregated from the garden for a purpose - also it's required for customers to the CPWD Nursery'.
 Read more
 Written 12 December 2020
 This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",,https://www.tripadvisor.in/Attraction_Review-g304551-d13792263-Reviews-or50-Sunder_Nursery_Park-New_Delhi_National_Capital_Territory_of_Delhi.html
5,50,,,,"puneet265
 Agra, India733 contributions
 0
 Nice garden
 Dec 2020 • Couples
 Sundar nursery is being refashioned now to give it a modern look by Aga Khan trust. Very good for a picnic or a family outing. Very recently a restaurant is also started making it more viable. Fountains and waterbodies are adding value in it. Lawns are well maintained and monuments are well kept. Some construction is still going on.
 Written 7 December 2020
 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.",,https://www.tripadvisor.in/Attraction_Review-g304551-d13792263-Reviews-or50-Sunder_Nursery_Park-New_Delhi_National_Capital_Territory_of_Delhi.html
5,50,,,,"Tamal KishoreAcharya
 New Delhi, India67 contributions
 1
 REVIEW OF SUNDER NURSERY IN COVID TIMES
 Nov 2020
 I am a Delhiite, born and living last 40 years , an Engineering manager by profession, visited with my family today to Sunder nursery around 4 pm today.
 
 Like my earlier visits I was carrying a DSLR and had earlier captured the landscape and birds of Sunder Nursery.
 
 This time I was along with my brother in law and to be sister in law who were getting married. We were all dressed in normal regular dresses. My brother in law in a kurta and my to be sister in law in a skirt. I had just entered the campus and in front of the Sundar Burj on the public sandstone seat was photographing them. I had taken two photographs when two individuals from the ticket counter came to us and informed us that WEDDING Photography was not allowed. We needed to pay up extra money to do wedding photography. We should keep our DSLR outside or handover it in reception since WEDDING Photography was not allowed. They also informed categorically that there were 4970 visitors at that time inside the park doing picnic and we visitors can only do MOBILE PHOTOGRAPHY , move around take selfie , picture monuments but cannot do WEDDING PHOTOGRAPHY. They also informed that at that time 4 pm today, around 7 wedding photography teams were inside the park and they had paid and booked for wedding photography to Aga Khan trust.
 
 We have come so many times but we have never seen any Fees mentioned at ticket counter for photography or videography.
 
 These two one -short height and another stout long height person literally followed us and on their walky talky kept instructing security. Following us - stalking me and my family till we got to only entry area around amphitheatre, we were blocked by guards, literally getting to listen "" Ask the Red dress guy to leave and stop DSLR photography"". They followed us till the food cart and another heritage monument ..blocked all our ways HARASSING us.
 
 I think we spent just 20-25 minutes and left the park disgusted , harassed and humiliated.
 
 I am not a professional but a hobbist . Without verifying my credentials, among 4970 people, the two so called Guardians labelled me as a WEDDING PHOTOGRAPHER ????
 
 Few observations :
 
 1. No mention of DSLR photography not allowed at Sunder nursery or in website.
 2. No mention of WEDDING photography not allowed and no mention of DSLR charges .
 3. Highly surprised to see families doing picnic in large groups and no one being stopped in group. I could see 90 % people without mask. A highly prone zone for COVID Transmission.
 4. No SANITISER kept at entrance of the park and GUARDIANS running behind general public like us to stop WEDDING photography.
 5. A potential public place for money laundering and harassment.
 
 Questions :
 
 > I would seriously ask Aga Khan Trust to introspect whether Wedding photography is a challenge or helping Delhi Government to INCREASE their COVID challenges is important. Seriously seeing no CAP on entry of people and no monitoring the way picnics without MASKs happening meant easy COVID transmission to public at large.
 
 > Seriously no mention of any camera fees in website of gate and extortion of money in name of wedding photography
 
 Highly disappointed with the state of affairs of this beautiful campus.
 
 I would love to come back to the campus but will never come to be humiliated again.
 Read more
 See all 9 photos
 Written 8 November 2020
 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.
 Ratish N
 Hi Tamal! Wedding photography is charged and contrary to yiur review, this is clearly mentioned at the ticket counter. The required fee is easily payable at the ticket counter and the money goes towards supporting the maintenance of Sunder Nursery'. Pity that the security guards repeated requests for yiu to make the due payment seemed humiliation to you. However, even though you are angry for due payment requested off you - it's needless to make allegations of Covid protocols not being implemented. Will deeply appreciate your adhering to payment norms in the future. Thank you for yiur appreciation and understanding.
 Read more
 Written 21 November 2020
 This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",,https://www.tripadvisor.in/Attraction_Review-g304551-d13792263-Reviews-or50-Sunder_Nursery_Park-New_Delhi_National_Capital_Territory_of_Delhi.html
5,50,,,,"travelnomadNZ
 Cambridge, New Zealand3,708 contributions
 0
 Best kept secret
 Dec 2019 • Friends
 What an amazing place. Steeped in history and it’s so well kept . The gardens were amazing. Take your time and enjoy this place open to the public. Totally did expect such a beautiful place. Our guide was from Delhiurbanadventure we learnt so much about Sunder Nursery.
 
 Hint: Guide is a must do to learn the history and explore. Suitable footwear and clothing. Bottle of water and a good camera with video options. Take your time here. Sunsets are amazing
 See all 10 photos
 Written 18 October 2020
 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.",,https://www.tripadvisor.in/Attraction_Review-g304551-d13792263-Reviews-or50-Sunder_Nursery_Park-New_Delhi_National_Capital_Territory_of_Delhi.html
5,50,,,,"SAROJ8585
 Bokaro Steel City, India1,511 contributions
 0
 THE SUNDER NURSERY
 Jan 2020
 Sunder nursery is a part of Humayuns tomb complex.It is one of the most popular tourist sites in the countrty.The UNESCO declared it a world heritage site in 2016.It consists of six monuments spread around a 90 acre of land.
 Written 31 May 2020
 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.",,https://www.tripadvisor.in/Attraction_Review-g304551-d13792263-Reviews-or50-Sunder_Nursery_Park-New_Delhi_National_Capital_Territory_of_Delhi.html
5,50,,,,"Dr.Ashok Dawar
 New Delhi, India35 contributions
 0
 Family Picnic spot !
 Feb 2020
 It is nice picnic spot and also provides opportunity to know 400 years old history of Delhi.We had fun at the site as there was a food festival on that day .It has got mogul period monuments and a lake .
 Written 10 March 2020
 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.",,https://www.tripadvisor.in/Attraction_Review-g304551-d13792263-Reviews-or50-Sunder_Nursery_Park-New_Delhi_National_Capital_Territory_of_Delhi.html
5,50,,,,"kash2018
 67 contributions
 1
 Beautiful greens!
 Feb 2020
 A green haven in the heart of Delhi. Beautifully carved out. The best place for a picnic or a stroll. Let’s keep it clean!
 Written 9 March 2020
 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.",,https://www.tripadvisor.in/Attraction_Review-g304551-d13792263-Reviews-or50-Sunder_Nursery_Park-New_Delhi_National_Capital_Territory_of_Delhi.html
5,50,,,,"nkhannagurgaon
 Gurugram (Gurgaon), India6 contributions
 0
 Ati Sunder Nursery
 Mar 2020 • Couples
 A must visit. These 75 acres of green lungs in the heart of city is reclaimed. Wonderfully planned. Parking is ₹75 and entry is ₹35 per adult.
 
 The only negative point what I found was the price for non-Indians a bit weird. ₹100 for non-Indians. Why discriminate?
 
 The place is maintained very well (unlike other such places)
 
 It has been listed in UNESCO and is a pleasure to visit. The peacocks, birds, bees, butterflies, flowers, lemon trees and restored monuments and tombs are worth every penny.
 Read more
 Written 8 March 2020
 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.",,https://www.tripadvisor.in/Attraction_Review-g304551-d13792263-Reviews-or50-Sunder_Nursery_Park-New_Delhi_National_Capital_Territory_of_Delhi.html
5,50,,,,"Tak Menon
 Kochi (Cochin), India33 contributions
 0
 Great outing
 Feb 2020 • Couples
 Entry fee of Rs.35/- per adult is very affordable. We were simply spellbound. The sights were stunningly beautiful. Several gorgeous types of flowers in myriad colors were on display. Thunder and rain added to the splendour of the occasion and served to make us feel truly blessed to have been able to visit this gem of a garden! The lawns were well manicured and though paths are well laid, it appears rather a tragedy that the authorities prevent you from stepping onto them or walking on them. The rest rooms were average. The Mughal era structures added to the beauty of this wonderful garden.
 Written 2 March 2020
 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.",,https://www.tripadvisor.in/Attraction_Review-g304551-d13792263-Reviews-or50-Sunder_Nursery_Park-New_Delhi_National_Capital_Territory_of_Delhi.html
5,50,,,,"drarunkumar24
 New Delhi, India46 contributions
 2
 Best time for a visit
 Feb 2020
 This Park at the moment is at it's best with the flower beds in Full Cry. If you happen to be in New delhi at this time do not miss it. It is in any case well worth a visit any time of the year.
 Written 29 February 2020
 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.",,https://www.tripadvisor.in/Attraction_Review-g304551-d13792263-Reviews-or50-Sunder_Nursery_Park-New_Delhi_National_Capital_Territory_of_Delhi.html
6,60,,,,"Nisha Sharma
 New Delhi, India512 contributions
 1
 Such an apt name for this beautiful garden
 Dec 2019
 We visited the Sundar nursery recently for on a winter weekend and had a lovely picnic. It is such a beautiful garden situated at the heart of Delhi. The lush green gardens and the gorgeous fountains and tombs in between add such an old-world charm to the garden. We spent several hours roaming through the entire garden and it was amazing. There was also a small Christmas market stall run by the Prague embassy serving their national delicacies along with an amazing fashion mela. We had a fun time in the evening exploring that.
 
 You would usually see something or the other happening at the nursery around weekends and it is such a fun place to visit with family and friends. I highly recommend it if you are looking to spend some leisurely hours amidst a lot of greenery.
 Read more
 Written 25 February 2020
 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.",,https://www.tripadvisor.in/Attraction_Review-g304551-d13792263-Reviews-or60-Sunder_Nursery_Park-New_Delhi_National_Capital_Territory_of_Delhi.html
6,60,,,,"Pallav Shishodia
 New Delhi, India74 contributions
 3
 A very new bloom of beauty!
 Feb 2020 • Friends
 Sunder Nursery is the latest bloom of heritage beauty, restored with moghal grace and grandeur of bygone era. In final stages of finish as part of Humayun Tomb Complex, there are already slew of open air public events of music, art shows and plant sale. You can experience a heritage walk, picnic and public art installations - all at one go!
 
 The Aghakhan Trust has done an excellent job to restore gardens, fountains and water bodies as also the monuments in this patch of resting place for dead eminences including rarely heard son-in-law of Akbar the great. The merry go round of Sunder Mahal and the beautifully carved structure before and around main fountains are too magnificent for words.The charges for entrance fee and parking, though not so high, ensures a crowd in numbers enough to enjoy being in public with your own space.
 
 In current pleasant weather of less polluted Delhi, on a Sunday morning there is organic food mela with tasty wonders for your pallet and good healthy eating. In this mela and other events, some celebrity or glitterati or a known face would always be there to greet a Delhiite. So you better go well turned out whatever time you go!
 Read more
 Written 24 February 2020
 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.",,https://www.tripadvisor.in/Attraction_Review-g304551-d13792263-Reviews-or60-Sunder_Nursery_Park-New_Delhi_National_Capital_Territory_of_Delhi.html
6,60,,,,"Abhishek
 New Delhi, India58 contributions
 0
 Magic
 Feb 2020 • Solo
 Sunder nursery is a place of peace and tranquility... surrounded by people who are interested in art, nature and beautiful flowers everywhere!
 See all 8 photos
 Written 19 February 2020
 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.",,https://www.tripadvisor.in/Attraction_Review-g304551-d13792263-Reviews-or60-Sunder_Nursery_Park-New_Delhi_National_Capital_Territory_of_Delhi.html
6,60,,,,"Shalu2127
 New Delhi, India1,405 contributions
 0
 Nice experience
 Feb 2020 • Couples
 A very good heritage park to walk around and see the beautiful restored work done. Lots of trees plants, water fountains .A washroom is in place and so us a food kiosk.Early morning and evening are good times to visit, also depends on weather. Comfortable shoes required for walking
 Written 14 February 2020
 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.",,https://www.tripadvisor.in/Attraction_Review-g304551-d13792263-Reviews-or60-Sunder_Nursery_Park-New_Delhi_National_Capital_Territory_of_Delhi.html
6,60,,,,"N S R
 Amritsar, India47 contributions
 0
 Awsumm Park, Great food festival every Sunday in Winters
 Jan 2020
 Reach there by 1000 am, enjoy Organic food at a small flea market, do shopping of organic food n vegetables. But only on Sunday and in Winters (Rest Sundays i dunno)
 Park is well maintained,, clean
 You can take your food and have a great weekend picnic.
 Large area, you can take a stroll through greenery.
 Parking ample, charges around Rs 75/-
 Written 12 February 2020
 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.",,https://www.tripadvisor.in/Attraction_Review-g304551-d13792263-Reviews-or60-Sunder_Nursery_Park-New_Delhi_National_Capital_Territory_of_Delhi.html
6,60,,,,"Pushkar Sinha
 New Delhi, India948 contributions
 1
 Awesome park
 Feb 2020 • Couples
 ..that I didn't know existed. A great garden ideal for early morning walk. Sunday morning organic market is definitely worth a visit. Lots of flower and well maintained walkaways.
 Written 2 February 2020
 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.",,https://www.tripadvisor.in/Attraction_Review-g304551-d13792263-Reviews-or60-Sunder_Nursery_Park-New_Delhi_National_Capital_Territory_of_Delhi.html
6,60,,,,"rajeev s
 4 contributions
 1
 Sunder Nursery
 Jan 2020
 Excellent place to visit with ancient monuments and lush green parks.It is recently restored and have good parking facilities.
 Written 25 January 2020
 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.",,https://www.tripadvisor.in/Attraction_Review-g304551-d13792263-Reviews-or60-Sunder_Nursery_Park-New_Delhi_National_Capital_Territory_of_Delhi.html
6,60,,,,"SonaShahani
 New Delhi, India35 contributions
 1
 Must visit if you are living in Delhi, another place where you can enjoy the green spaces, lush lawns, curated flowers!
 Oct 2019
 It's a must visit place, especially if you're living in Delhi and you're tired of places like Lodhi garden or Buddha jayanti park. This is one of the most serene place i have visited in Delhi, lush green lawns curated flower beds and you get everything here for your gardening needs, at unbelievable prices, Sunder Nursery is a must visit place.
 Written 16 January 2020
 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.",,https://www.tripadvisor.in/Attraction_Review-g304551-d13792263-Reviews-or60-Sunder_Nursery_Park-New_Delhi_National_Capital_Territory_of_Delhi.html
6,60,,,,"gauth333
 Bengaluru, India354 contributions
 1
 Superb garden
 Dec 2019
 Place is located in central Delhi. They have good parking facilities only thing is you have to take a short walk to the garden from the parking place. The garden is huge and nicely maintained. Entry ticket price is kinda nominal. They organize some great events here during the winters which I personally feel is a good time to visit. It's also a great place to organize a picnic. I'm not too sure of the permission formalities though but I did find a few groups when I went here.
 Written 25 December 2019
 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.",,https://www.tripadvisor.in/Attraction_Review-g304551-d13792263-Reviews-or60-Sunder_Nursery_Park-New_Delhi_National_Capital_Territory_of_Delhi.html
6,60,,,,"ghoomboom
 New Delhi, India103 contributions
 1
 Well Maintained Big Park with lots of History inside
 Dec 2019
 This place is very near to Humayun's tomb. In fact, it can be said to be a part of the whole complex of areas surrounding Humayun's tomb. It is a very big area and there are many historical monuments and structures of medieval India inside the park like tombs of many medieval personalitites of 16th century Mughal India, mosque etc. It is a 16th century nursery and garden and was earlier called Azeem-E-Bagh. At present it is being maintained by Aga Khan Trust. The nursery is very well maintained with beautiful landscapes, fountains and gardens. Many times, it is the venue of many cultural programs in the open area. I recently attended one such programme by Delhi Government in which Ustaad Amzad Ali Khan performed sarod. It was such a wonderful feeling listening to his performance in the beautiful surroundings of open air of this nursery. Kind of spiritual experience. Also, though I am yet to attend, I have been told that there is a market also held here on mornings of every Sunday. A must visit place in Delhi.
 Read more
 Written 23 December 2019
 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.",,https://www.tripadvisor.in/Attraction_Review-g304551-d13792263-Reviews-or60-Sunder_Nursery_Park-New_Delhi_National_Capital_Territory_of_Delhi.html
7,70,,,,"Sudhir Kalra
 New Delhi, India180 contributions
 0
 Latest UNESCO World Heritage Site
 Nov 2019 • Couples
 Sunder nursery was till recently a non descript place frequented only by garden enthusiasts.
 
 After restoration of the monument inside the complex it has become must visit place in New Delhi although still not in the list of tour operators so not very heavily crowded as other places on the list.
 
 On Sunday morning they have farmers market for fresh organic products along with few eateries serving organic food.
 Written 20 December 2019
 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.",,https://www.tripadvisor.in/Attraction_Review-g304551-d13792263-Reviews-or70-Sunder_Nursery_Park-New_Delhi_National_Capital_Territory_of_Delhi.html
7,70,,,,"kamalika g
 Rotterdam, The Netherlands22 contributions
 1
 Early morning visit
 Dec 2019
 Very well maintained. However, not all the monuments are opened when the park opens in the morning. Did not spot too many birds either (although they say they host 80 species of birds). Great for a winter outing nevertheless. Unsure about the art installations which seem very much at odds with the Mughal surroundings.
 Written 10 December 2019
 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.",,https://www.tripadvisor.in/Attraction_Review-g304551-d13792263-Reviews-or70-Sunder_Nursery_Park-New_Delhi_National_Capital_Territory_of_Delhi.html
7,70,,,,"Jovial Holiday
 New Delhi, India101 contributions
 1
 World Heritage Site
 Nov 2019
 Sunder Nursery Delhi is an archaeological place. In addition to pavilions, tombs, tomb bases, wells, and mosque bases, there are scattered Mughal structures, including three nationally protected monuments.
 Written 3 December 2019
 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.
 Ratish N
 Thank you. Six of the 20 monuments that stand within Sunder Nursery are part of the Humayun's Tomb World Heritage Site 😊🙏
 Written 4 December 2019
 This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",,https://www.tripadvisor.in/Attraction_Review-g304551-d13792263-Reviews-or70-Sunder_Nursery_Park-New_Delhi_National_Capital_Territory_of_Delhi.html
7,70,,,,"ruediger s
 New Delhi, India45 contributions
 2
 The nicest park in Delhi
 Dec 2019
 the some years ago redesigned park is so beautiful and what a surprise for Delhi also very clean and very well maintained. Really worthwile to visit and spend some time in the different sections of the nursery. The park is also not too crowded so in the noisy Deli environment a place to relax and enjoy with many benches to rest.
 Written 2 December 2019
 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.",,https://www.tripadvisor.in/Attraction_Review-g304551-d13792263-Reviews-or70-Sunder_Nursery_Park-New_Delhi_National_Capital_Territory_of_Delhi.html
7,70,,,,"cool_satchmo
 Mumbai, India1,076 contributions
 1
 Beautiful gardens with many monuments
 Nov 2019
 Sunder Nursery is spread over a large area of 30 acres and it has beautiful and well maintained gardens as well as monuments. The security guards are vigilant to tell visitors to keep off the grassy areas so that they remain undisturbed. Nice place to stroll around and enjoy some peace and quiet
 Written 27 November 2019
 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.
 Ratish N
 Sunder Nursery is 90 acres 😊🙏
 Written 28 November 2019
 This response is the subjective opinion of the management representative and not of Tripadvisor LLC.",,https://www.tripadvisor.in/Attraction_Review-g304551-d13792263-Reviews-or70-Sunder_Nursery_Park-New_Delhi_National_Capital_Territory_of_Delhi.html
7,70,,,,"Sheela2011
 London, United Kingdom64 contributions
 2
 Tranquil nursery/garden opposite Humayun's tomb
 Nov 2019
 We visited this oasis of calm,greenery colour full flowers and total peace among the hubbub of New Delhi.
 A must visit.
 Written 23 November 2019
 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.",,https://www.tripadvisor.in/Attraction_Review-g304551-d13792263-Reviews-or70-Sunder_Nursery_Park-New_Delhi_National_Capital_Territory_of_Delhi.html
7,70,,,,"mala b
 New Delhi, India40 contributions
 2
 Delhi's Oasis, Green and Serene
 Nov 2019
 Sundar Nursery restored by the Aga Khan Trust for Culture has created a beautiful lush green public space in Delhi. Located in the vicinity of Humayan's Tomb and spread over 90 acres, it is home to over 200 species of trees and medicinal plants. The manicured gardens are dotted with fountains, gently flowing streams and the flower laden Lotus Pool is a stunning sight. The Trust has also restored old monuments, 6 of these feature on UNESCOs World Heritage list. Birds, butterflies, a lotus pond, an amphitheatre where art and theatre flourish, a govt nursery to purchase plants and on winter Sunday's if you're lucky a Farmer's Market where you can eat local food and buy organic produce. If you're super lucky someone will be sitting in the grass strumming their guitar and singing for the love and joy of being alive.
 Guides and information brochures are available, pre-book online to avoid disappointment. A wheelchair too free of cost though it does sound a bit wheezy. It functions well. Loos/ restrooms are spotless.
 Read more
 Written 22 November 2019
 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.",,https://www.tripadvisor.in/Attraction_Review-g304551-d13792263-Reviews-or70-Sunder_Nursery_Park-New_Delhi_National_Capital_Territory_of_Delhi.html
7,70,,,,"Simrit K
 116 contributions
 1
 Beautifully done and so serene
 Nov 2019 • Friends
 The premises have been restored by cpwd with good help from Aga Khan trust. It is meticulously maintained by an army of resources. You can carry in food but if you visit on Sunday Mornings, there is an Earth Collective pop up organic foods market where you will get milk, vegetables and fruits as well as a sumptuous breakfast of dosas, vadas, kebabs, fresh juices, while wheat breads and vegan foods. I also spotted barley coffee, almond milk and honey, ghee, black garlic among other goodies. Facilities are clean and hygenic. You can park within the nursery for 75 bucks. It's worth it if you plan to picnic it and stick around for a couple of hours.
 Pets are permitted on a leash although harmless stays around.
 Art installations abound although they seem temporary.
 The children's park is under construction. Visit early morning for peace and quiet. Park opens at 6 but doesn't really start buzzing till 9.
 A Gurudwara close by and humayuns tomb opposite can help you make a day of it.
 Read more
 See all 10 photos
 Written 17 November 2019
 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.",,https://www.tripadvisor.in/Attraction_Review-g304551-d13792263-Reviews-or70-Sunder_Nursery_Park-New_Delhi_National_Capital_Territory_of_Delhi.html
7,70,,,,"hedyrichards
 18 contributions
 1
 This really is a green and calm oasis in New Delhi
 Oct 2019 • Friends
 On the day after Divali, a public holiday, we’d been to visit Humayun’s tomb. The Sunder Nursery is next door. It is a fair-sized botanical garden, containing some Mughal tombs (we didn’t visit them) but beautifully maintained and laid out. We were particularly impressed with the wilderness area which replicates in miniature Delhi environments. The Nursery was full of birds (we saw a hawk drinking only a few feet from us), butterflies, trees and flowers. The hubbub of Delhi is reduced to background noise. I loved it.
 Written 6 November 2019
 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.",,https://www.tripadvisor.in/Attraction_Review-g304551-d13792263-Reviews-or70-Sunder_Nursery_Park-New_Delhi_National_Capital_Territory_of_Delhi.html
7,70,,,,"Sandra Artist
 London, United Kingdom465 contributions
 1
 Stunning Mughal gardens and buildings
 Oct 2019 • Couples
 Opposite Humayun's tumb,you walk into a gem of a garden: restored to Mughal times, with amazing tumbs dotted around.
 Very little tourists, Lilly ponds and sculptures.
 It's a haven from crazy Delhi
 Do not miss this!
 Amazing trees, butterflies and birds,and ceiling, marble tumbs free to photograph and admire
 Written 3 November 2019
 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.",,https://www.tripadvisor.in/Attraction_Review-g304551-d13792263-Reviews-or70-Sunder_Nursery_Park-New_Delhi_National_Capital_Territory_of_Delhi.html
8,80,,,,"Karen W
 Sydney, Australia158 contributions
 1
 Lovely peaceful retreat from the city
 Oct 2019
 These gardens are lovely to walk around in the shade, exploring the different areas with beautiful ponds and lake. Nice to spend some time here away from this busy city.
 Written 29 October 2019
 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.",,https://www.tripadvisor.in/Attraction_Review-g304551-d13792263-Reviews-or80-Sunder_Nursery_Park-New_Delhi_National_Capital_Territory_of_Delhi.html
8,80,,,,"Mrinal T
 New Delhi, India172 contributions
 1
 Beautiful Gardens
 Oct 2019 • Couples
 Although we stay in Delhi it was our first visit to Sunder Nursery. Don't get taken in by the name, it's not a Nursery.
 
 The place is massive, a heritage site and a UNESCO World Heritage site! It's strikingly beautiful and very clean - refer the pictures. One can spend mornings and/or evenings with friends and family.
 
 If staying in or travelling to Delhi, do drop by. There is a nominal entry ticket and the place opens at sunrise and closes at sunset. The nearest metro stations should be Jangpura and Nizamuddin railway station. Paid parking is also available at a convenient distance away. Enjoy your visit to Sunder Nursery.
 Read more
 Written 15 October 2019
 This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.",,https://www.tripadvisor.in/Attraction_Review-g304551-d13792263-Reviews-or80-Sunder_Nursery_Park-New_Delhi_National_Capital_Territory_of_Delhi.html
